break_id,phase,offset,rel_s,rel_c,rel_g,rel_raw
19,return,7,0.9034522408978242,0.8921018467568398,0.9144651728703662,0.9428571428571431
19,return,8,0.8602302643730532,0.8530944290503276,0.8619873419272372,0.9000000000000001
19,return,9,0.853826565134544,0.8305257933611657,0.8513455228910984,0.9000000000000001
19,return,10,0.8496101376523981,0.8339577181271208,0.836880914492463,0.9000000000000001
20,pre,-6,1.2514354517399373,1.3025976794947705,1.2487882179162133,1.2272727272727273
20,pre,-5,1.236747242212473,1.2716132226918548,1.2341310792082765,1.2272727272727273
20,pre,-4,1.0306227018437275,1.0463245907987335,1.028442566006897,1.0227272727272727
20,pre,-3,1.028209065539644,1.0316573621598581,1.0165116777701582,1.0227272727272727
20,pre,-2,1.0210355139196,1.0354886702397454,1.0456241840547449,1.0227272727272727
20,pre,-1,0.9507554205407566,0.9328539676003965,0.937864138175097,0.9545454545454544
20,leave,0,1.1412491753443845,1.1175260952109973,1.1259230631930384,1.159090909090909
20,leave,1,0.8628251735163363,0.8709679607478459,0.8892294973530361,0.8863636363636364
20,leave,2,0.8589298002724701,0.9031343911163743,0.8571128563651161,0.8863636363636364
20,leave,3,1.08642934596103,1.1456120685033373,1.0841311591007203,1.159090909090909
20,return,1,1.2481741890132991,1.3322451811588163,1.2455338539273295,1.3636363636363635
20,return,2,0.985926222563768,1.0363595946958883,0.9838406357758612,1.0909090909090908
20,return,3,0.9441833784632859,0.9744162625991225,0.9421860927288993,1.0909090909090908
20,return,4,0.9441833784632859,0.9589843308385031,0.9421860927288993,1.0909090909090908
20,return,5,0.9273563479560195,0.9503835745081128,0.9253946574129388,1.0909090909090908
20,return,6,0.9218798340901376,0.9486504479630882,0.9199297283337287,1.0909090909090908
20,return,7,0.91826461905449,0.9548238782101364,0.9163221607716355,1.0909090909090908
20,return,8,0.91826461905449,0.9880444620760335,0.9163221607716355,1.0909090909090908
20,return,9,0.8988770743143758,0.9247348904514135,0.8686325315864947,1.0909090909090908
20,return,10,0.783509725149266,0.858535161925442,0.781852321690903,0.9545454545454544
21,pre,-6,0.8421834854376041,0.8365232263010043,0.8574239721421162,0.8095238095238094
21,pre,-5,0.8303217462060887,0.8139821812809174,0.835056390260148,0.8095238095238094
21,pre,-4,0.8202134814696667,0.8203428931036928,0.8250127567003179,0.8095238095238094
21,pre,-3,1.0044703639702055,1.014766749129001,1.0070214633367909,1.0
21,pre,-2,1.0486861270053853,1.0375380925343491,1.033910476342456,1.0476190476190477
21,pre,-1,0.9468435090244094,0.9476951583366497,0.9590680603207532,0.9523809523809523
21,leave,0,0.8007177450680107,0.844396386077955,0.8278576282751466,0.8095238095238094
21,leave,1,0.8949198327230707,0.9745007897639892,0.9448002344233757,0.9047619047619047
21,leave,2,0.9293974812199395,0.9613901750756186,0.9639779650664225,0.9523809523809523
21,return,1,1.109700592576608,1.1493212447036523,1.120445132288774,1.1428571428571428
21,return,2,1.0155329882148658,1.0325499286279338,1.027074704598043,1.0476190476190477
21,return,3,1.0088187205241892,1.0381922779646988,1.0356336604696934,1.0476190476190477
21,return,4,0.9629633241367259,1.0094596838293997,0.9935270383674537,1.0
21,return,5,0.9613742757470612,0.9915822715566335,0.9566703901699513,1.0
21,return,6,0.9457675504914274,1.0057224822027173,0.9787716863124915,1.0
21,return,7,0.9844118159953779,1.022015659276323,1.0087340848730781,1.0476190476190477
21,return,8,0.9844118159953779,0.9834899671457048,0.9831965131041392,1.0476190476190477
21,return,9,1.0225606421979958,0.979190658692633,0.9872716575353528,1.0952380952380951
21,return,10,0.9336423254851268,0.9037540601521451,0.9014219481844526,1.0
22,pre,-6,1.1448504264360526,1.218744662750578,1.1873734422751059,1.1129032258064515
22,pre,-5,1.0860983019147443,1.1481698714030588,1.1197520521149196,1.064516129032258
