break_id,channel,channel_name,len_min,dur_touched_min,len_bin,ordinal,prog_key,cluster,hour,daypart,gap_prev_min,gap_next_min,norm_s,norm_c,norm_g,norm_raw,start_minute_in_qh
2354,קשת 12,News_last_short,0.3,2,lt1.5,2.0,"('קשת 12', '2024-11-07', 18)","('קשת 12', '2024-11-07', 18)",6,morning,26,61,1.5798605258440555,1.6081101911936553,1.5749953604284315,3.4,9
2355,קשת 12,News_first_short,0.3,1,lt1.5,1.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",7,morning,61,12,1.4300429818978113,1.512581485949603,1.421676922588457,6.266666666666667,11
2356,קשת 12,News_first_short,0.3,2,lt1.5,2.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",7,morning,61,11,1.4300429818978113,1.512581485949603,1.421676922588457,6.266666666666667,11
2357,קשת 12,News_first_long,6.1,7,5-7,3.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",7,morning,11,1,1.5240240240240241,1.4671628701214814,1.483906562433961,6.766666666666667,8
2359,קשת 12,News_middle_long,6.083333333333333,7,5-7,5.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",7,morning,18,13,1.4764621968616265,1.4535538748060401,1.4493061923100434,6.8999999999999995,4
2360,קשת 12,News_middle_short,0.3,1,lt1.5,6.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",8,morning,13,14,1.290183302443953,1.2530977121320699,1.2592754158635762,6.599999999999999,8
2361,קשת 12,News_middle_short,0.3,2,lt1.5,7.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",8,morning,13,13,1.290183302443953,1.2530977121320699,1.2592754158635762,6.599999999999999,8
2362,קשת 12,News_middle_long,5.866666666666666,7,5-7,8.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",8,morning,13,1,1.4446856023639125,1.428610381285785,1.4429148293106,7.400000000000001,7
2364,קשת 12,News_last_long,6.616666666666666,8,5-7,10.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",8,morning,16,10,1.0571240971766251,1.0601173786899607,1.0521106959873314,5.366666666666667,1
2365,קשת 12,News_last_short,0.3,1,lt1.5,11.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",9,morning,10,1,1.1157467142823683,1.1247366552604563,1.1157467142823683,5.566666666666667,3
2367,קשת 12,News_last_long,5.916666666666667,7,5-7,13.0,"('קשת 12', '2024-11-07', 23)","('קשת 12', '2024-11-07', 23)",9,morning,13,30,1.1476806375330766,1.1256271481057165,1.1426687564992644,5.766666666666667,2
2368,קשת 12,Other_first_long,5.533333333333333,6,5-7,1.0,"('קשת 12', '2024-11-07', 37)","('קשת 12', '2024-11-07', 37)",9,morning,30,30,1.293395854495376,1.2896158537984268,1.297344952895327,6.3,8
2369,קשת 12,Other_middle_long,4.95,6,3.5-5,2.0,"('קשת 12', '2024-11-07', 37)","('קשת 12', '2024-11-07', 37)",10,morning,30,12,1.4363253228106252,1.4072272083136514,1.4359391699423327,6.466666666666666,13
2371,קשת 12,Other_last_long,5.05,6,5-7,4.0,"('קשת 12', '2024-11-07', 37)","('קשת 12', '2024-11-07', 37)",10,morning,11,2,1.2582935602424299,1.2517166613488737,1.2580589846136514,5.466666666666666,0
2373,קשת 12,Other_first_long,6.616666666666666,7,5-7,1.0,"('קשת 12', '2024-11-07', 41)","('קשת 12', '2024-11-07', 41)",11,morning,18,1,1.303219826513536,1.3184629095406748,1.3043468441436092,5.033333333333333,10
2375,קשת 12,Other_middle_short,0.85,2,lt1.5,3.0,"('קשת 12', '2024-11-07', 41)","('קשת 12', '2024-11-07', 41)",11,morning,10,1,1.1888760880696365,1.2011381762399234,1.1877550474895575,4.433333333333334,13
2377,קשת 12,Other_first_long,5.533333333333333,7,5-7,1.0,"('קשת 12', '2024-11-07', 45)","('קשת 12', '2024-11-07', 45)",12,afternoon,28,29,1.3493304549585077,1.3633695023173047,1.353438994672329,5.133333333333334,0
2379,קשת 12,Other_first_long,6.3,7,5-7,1.0,"('קשת 12', '2024-11-07', 46)","('קשת 12', '2024-11-07', 46)",12,afternoon,28,21,1.3281041116173347,1.3605214763002724,1.3223316370114924,5.433333333333334,5
2380,קשת 12,Other_middle_long,5.8,7,5-7,2.0,"('קשת 12', '2024-11-07', 46)","('קשת 12', '2024-11-07', 46)",13,afternoon,21,32,1.21580547112462,1.2009405239723943,1.2106271150132686,5.333333333333333,2
2382,קשת 12,Other_last_short,0.9833333333333333,2,lt1.5,4.0,"('קשת 12', '2024-11-07', 46)","('קשת 12', '2024-11-07', 46)",13,afternoon,29,1,1.4853132954577404,1.4681916808199313,1.4835245166009996,6.733333333333333,10
2384,קשת 12,Other_first_long,5.95,7,5-7,1.0,"('קשת 12', '2024-11-07', 50)","('קשת 12', '2024-11-07', 50)",14,afternoon,32,25,1.3477960009914896,1.3408460516816738,1.3477960009914896,6.6000000000000005,0
2386,קשת 12,Other_last_long,4.45,5,3.5-5,3.0,"('קשת 12', '2024-11-07', 50)","('קשת 12', '2024-11-07', 50)",14,afternoon,23,1,1.0194805194805194,0.9798073572723407,1.0365231514553448,5.233333333333333,1
2388,קשת 12,News_middle_standard,1.65,2,1.5-2.5,1.0,"('קשת 12', '2024-11-07', 53)","('קשת 12', '2024-11-07', 53)",15,afternoon,39,2,1.1148274238979112,1.1230178431562887,1.1166243053840879,7.066666666666666,1
2391,קשת 12,News_last_short,1.1833333333333333,2,lt1.5,4.0,"('קשת 12', '2024-11-07', 53)","('קשת 12', '2024-11-07', 53)",15,afternoon,13,9,0.990494923550234,0.9909422190717213,0.990494923550234,6.533333333333334,7
2392,קשת 12,Other_first_short,1.3,2,lt1.5,1.0,"('קשת 12', '2024-11-07', 56)","('קשת 12', '2024-11-07', 56)",16,afternoon,9,1,1.0255152109911678,1.0235679245032585,1.023075476133945,6.966666666666668,2
2395,קשת 12,News_middle_long,5.816666666666666,7,5-7,1.0,"('קשת 12', '2024-11-07', 57)","('קשת 12', '2024-11-07', 57)",16,afternoon,30,41,1.1918795750210913,1.1788041344880886,1.1681188467878612,9.0,10
2396,קשת 12,PrimeShow2_middle_standard,1.5166666666666666,3,1.5-2.5,1.0,"('קשת 12', '2024-11-07', 59)","('קשת 12', '2024-11-07', 59)",17,early_evening,41,1,1.2757958762138275,1.2485662986423829,1.2782100874501412,12.700000000000001,12
2399,קשת 12,PrimeShow2_last_long,4.05,5,3.5-5,4.0,"('קשת 12', '2024-11-07', 59)","('קשת 12', '2024-11-07', 59)",17,early_evening,8,5,0.9859154929577464,0.9963854607533561,0.9939007692499068,9.566666666666668,14
2400,קשת 12,Other_first_standard,2.5833333333333335,3,2.5-3.5,1.0,"('קשת 12', '2024-11-07', 62)","('קשת 12', '2024-11-07', 62)",17,early_evening,5,28,0.9913601597179672,0.9894250474631043,0.9867202411189983,10.0,8
2401,קשת 12,News_middle_standard,1.65,2,1.5-2.5,1.0,"('קשת 12', '2024-11-07', 63)","('קשת 12', '2024-11-07', 63)",18,early_evening,28,1,1.041546451240623,1.014453325848842,1.0452740919791241,12.033333333333333,8
2403,קשת 12,News_last_long,4.75,6,3.5-5,3.0,"('קשת 12', '2024-11-07', 63)","('קשת 12', '2024-11-07', 63)",18,early_evening,10,1,1.1738275765234485,1.1336545779732257,1.1656986852667206,13.933333333333332,11
2405,קשת 12,Other_first_long,7.25,8,7-13,1.0,"('קשת 12', '2024-11-07', 67)","('קשת 12', '2024-11-07', 67)",19,early_evening,8,38,1.0068965517241377,0.973412462297973,0.9775239654783606,12.166666666666666,0
2409,קשת 12,News_middle_long,8.766666666666667,9,7-13,2.0,"('קשת 12', '2024-11-07', 72)","('קשת 12', '2024-11-07', 72)",20,late_evening,12,16,0.9530386740331491,0.9093346727208057,0.9367392077766863,16.099999999999998,1
2410,קשת 12,News_last_long,3.45,4,2.5-3.5,3.0,"('קשת 12', '2024-11-07', 72)","('קשת 12', '2024-11-07', 72)",21,late_evening,16,16,1.0206103844629408,0.9582972166977882,0.9977278297489259,17.166666666666668,10
2411,קשת 12,News_last_short,1.05,2,lt1.5,4.0,"('קשת 12', '2024-11-07', 72)","('קשת 12', '2024-11-07', 72)",21,late_evening,16,1,0.9657022418087756,0.9363146483582199,0.9552502136071084,16.8,14
2414,קשת 12,Other_middle_long,9.5,10,7-13,1.0,"('קשת 12', '2024-11-07', 82)","('קשת 12', '2024-11-07', 82)",22,late_evening,14,14,0.8940460512627006,0.8489499843895872,0.8932699327815201,17.066666666666666,1
2415,קשת 12,Other_first_long,4.933333333333334,6,3.5-5,1.0,"('קשת 12', '2024-11-07', 86)","('קשת 12', '2024-11-07', 86)",23,late_evening,11,1,1.2959281349803462,1.228714206819679,1.2959281349803462,18.23333333333333,6
2417,קשת 12,PrimeShow1_first_short,1.0833333333333333,3,lt1.5,1.0,"('קשת 12', '2024-11-07', 88)","('קשת 12', '2024-11-07', 88)",23,late_evening,41,1,0.911072887751184,0.7732993505929268,0.911072887751184,6.033333333333334,9
2419,קשת 12,Other_first_long,4.333333333333333,5,3.5-5,1.0,"('קשת 12', '2024-11-08', 0)","('קשת 12', '2024-11-08', 0)",0,overnight,15,19,0.6251422067350995,0.6269341977138362,0.6251422067350995,3.4,13
2421,קשת 12,Other_middle_standard,2.55,4,2.5-3.5,3.0,"('קשת 12', '2024-11-08', 0)","('קשת 12', '2024-11-08', 0)",0,overnight,18,28,0.8048696960849616,0.8131673715021606,0.8048696960849616,3.1,6
2422,קשת 12,Other_first_long,3.3333333333333335,4,2.5-3.5,1.0,"('קשת 12', '2024-11-08', 3)","('קשת 12', '2024-11-08', 3)",1,overnight,28,11,0.948617651893899,0.9640036561666481,0.948617651893899,2.433333333333333,7
2423,קשת 12,Other_first_short,1.4,2,lt1.5,1.0,"('קשת 12', '2024-11-08', 4)","('קשת 12', '2024-11-08', 4)",1,overnight,11,12,0.6256558681155004,0.6252597492590616,0.6236561044424164,1.4333333333333333,6
2424,קשת 12,Other_middle_short,0.7666666666666667,2,lt1.5,2.0,"('קשת 12', '2024-11-08', 4)","('קשת 12', '2024-11-08', 4)",1,overnight,12,17,0.6348416056018841,0.6433091001182417,0.6351892623950978,1.3,4
2425,קשת 12,Other_last_short,0.8833333333333333,2,lt1.5,3.0,"('קשת 12', '2024-11-08', 4)","('קשת 12', '2024-11-08', 4)",1,overnight,17,7,0.6459390315354306,0.6658389191506678,0.6565587746146214,1.2,7
2426,קשת 12,Other_first_short,0.45,1,lt1.5,1.0,"('קשת 12', '2024-11-08', 8)","('קשת 12', '2024-11-08', 8)",2,overnight,7,82,0.612653643546971,0.6022853979426116,0.6093627702356212,1.1,0
2427,קשת 12,Other_last_short,0.6833333333333333,2,lt1.5,1.0,"('קשת 12', '2024-11-08', 9)","('קשת 12', '2024-11-08', 9)",3,overnight,82,167,0.6481481481481483,0.6508990952599395,0.6508990952599395,0.6999999999999998,7
2428,קשת 12,Other_last_short,0.3,1,lt1.5,1.0,"('קשת 12', '2024-11-08', 12)","('קשת 12', '2024-11-08', 12)",6,morning,167,1,1.2417244438219297,1.3400040201614891,1.2386016124548236,2.7000000000000006,10
2430,קשת 12,PrimeShow1_first_short,0.3,1,lt1.5,1.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",7,morning,58,17,1.2509423133757427,1.2566836124465623,1.2271109228084223,5.466666666666666,9
2431,קשת 12,PrimeShow1_first_short,0.3,2,lt1.5,2.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",7,morning,58,16,1.2509423133757427,1.2566836124465623,1.2271109228084223,5.466666666666666,9
2432,קשת 12,PrimeShow1_first_long,7.916666666666667,9,7-13,3.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",7,morning,16,1,1.1915486915486915,1.4470441821607964,1.1944038177383633,5.266666666666667,11
2434,קשת 12,PrimeShow1_first_short,0.8833333333333333,2,lt1.5,5.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",7,morning,19,15,1.5306017497003017,1.8610116870083175,1.5406711273627873,7.233333333333334,9
2435,קשת 12,PrimeShow1_middle_short,0.3,1,lt1.5,6.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",8,morning,15,24,1.725452398469071,1.7995258416311046,1.7064030192717548,8.866666666666667,10
2436,קשת 12,PrimeShow1_middle_short,0.3,2,lt1.5,7.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",8,morning,15,23,1.725452398469071,1.7995258416311046,1.7064030192717548,8.866666666666667,10
2437,קשת 12,PrimeShow1_middle_long,4.833333333333333,6,3.5-5,8.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",8,morning,23,1,1.788617886178862,1.87389075036695,1.8312553230651918,8.8,4
2439,קשת 12,PrimeShow1_middle_long,4.8,6,3.5-5,10.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",8,morning,14,8,1.7905405405405403,2.213011044109304,1.798621561574041,8.833333333333334,10
2440,קשת 12,PrimeShow1_last_short,0.3,1,lt1.5,11.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",9,morning,8,1,1.7995930027785387,1.7558795654463821,1.7590291977910386,9.1,8
2442,קשת 12,PrimeShow1_last_short,1.0166666666666666,2,lt1.5,13.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",9,morning,18,1,1.5587044534412957,1.6099861817450158,1.555521986856535,7.7,12
2444,קשת 12,PrimeShow1_last_long,5.016666666666667,6,5-7,15.0,"('קשת 12', '2024-11-08', 16)","('קשת 12', '2024-11-08', 16)",9,morning,15,19,1.6040955631399314,1.5784024715495883,1.5965884315922745,7.833333333333333,5
2445,קשת 12,Other_first_long,7.666666666666667,9,7-13,1.0,"('קשת 12', '2024-11-08', 31)","('קשת 12', '2024-11-08', 31)",10,morning,19,28,1.826856770979104,1.8084846919294992,1.823826128776797,8.466666666666667,14
2447,קשת 12,Other_middle_short,0.9333333333333333,2,lt1.5,3.0,"('קשת 12', '2024-11-08', 31)","('קשת 12', '2024-11-08', 31)",10,morning,27,1,1.6902848820814491,1.6620772347395765,1.6837629931971196,7.300000000000001,5
2449,קשת 12,Other_middle_short,1.15,3,lt1.5,5.0,"('קשת 12', '2024-11-08', 31)","('קשת 12', '2024-11-08', 31)",11,morning,16,1,1.9977371514155013,1.9932550507016302,1.9966766224096961,7.733333333333333,9
2452,קשת 12,Other_first_short,0.85,1,lt1.5,1.0,"('קשת 12', '2024-11-08', 35)","('קשת 12', '2024-11-08', 35)",11,morning,39,21,2.069974628959521,2.064551132316154,2.071572323271996,7.833333333333333,13
2453,קשת 12,Other_first_long,7.683333333333334,8,7-13,1.0,"('קשת 12', '2024-11-08', 36)","('קשת 12', '2024-11-08', 36)",12,afternoon,21,1,2.093213409648406,1.9975502056805066,2.1012899956483495,8.533333333333333,4
2455,קשת 12,Other_first_short,0.9333333333333333,2,lt1.5,3.0,"('קשת 12', '2024-11-08', 36)","('קשת 12', '2024-11-08', 36)",12,afternoon,8,1,1.9186705350602178,2.00778859434724,1.9313862422902013,7.866666666666667,6
2457,קשת 12,Other_middle_long,6.15,7,5-7,5.0,"('קשת 12', '2024-11-08', 36)","('קשת 12', '2024-11-08', 36)",13,afternoon,27,39,2.1786405084277423,2.0332820773437965,2.18082490281129,9.566666666666668,5
2460,קשת 12,Other_first_long,6.733333333333333,8,5-7,1.0,"('קשת 12', '2024-11-08', 41)","('קשת 12', '2024-11-08', 41)",14,afternoon,9,30,2.2361984626135567,2.197704232526537,2.209116254981152,10.666666666666666,2
