channel,channel_name,program_type,break_position,break_length,daypart,date,hour,len_min,break_seconds,num_spots,shed,log_effect,observed_ratio,expected_ratio,ordinal,first_break,prog_key,cluster,start_min
כאן 11,News_last_standard,News,last,standard,overnight,2024-11-04,0,2.433333333333333,146.0,4,-0.07192256108243002,0.07192256108243002,1.0,0.9306029579067121,1.0,1,"('כאן 11', '2024-11-04', 1)","('כאן 11', '2024-11-04', 1)",2024-11-04 00:41:00
כאן 11,PrimeShow2_middle_standard,PrimeShow2,middle,standard,overnight,2024-11-04,1,2.1166666666666667,127.0,3,-0.06765864847381493,0.06765864847381493,1.0,0.9345794392523363,1.0,1,"('כאן 11', '2024-11-04', 3)","('כאן 11', '2024-11-04', 3)",2024-11-04 01:18:00
כאן 11,PrimeShow2_last_standard,PrimeShow2,last,standard,overnight,2024-11-04,1,1.8333333333333333,110.0,2,-0.053468956221022775,0.053468956221022775,1.0,0.9479353680430878,2.0,0,"('כאן 11', '2024-11-04', 3)","('כאן 11', '2024-11-04', 3)",2024-11-04 01:31:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-04,2,1.9666666666666666,118.0,2,-0.16633467865593113,0.16633467865593113,1.2000000000000004,1.0161153519932147,1.0,1,"('כאן 11', '2024-11-04', 7)","('כאן 11', '2024-11-04', 7)",2024-11-04 02:09:00
כאן 11,Other_last_short,Other,last,short,overnight,2024-11-04,3,1.1833333333333333,71.0,2,-0.0842037008354312,0.0842037008354312,1.0,0.9192439862542956,1.0,1,"('כאן 11', '2024-11-04', 9)","('כאן 11', '2024-11-04', 9)",2024-11-04 03:03:00
כאן 11,Other_last_short,Other,last,short,overnight,2024-11-04,3,1.4666666666666666,88.0,2,-1.4647659765613859,1.4647659765613859,4.0,0.9245283018867925,1.0,1,"('כאן 11', '2024-11-04', 13)","('כאן 11', '2024-11-04', 13)",2024-11-04 03:34:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-04,4,2.3333333333333335,140.0,3,0.2687821213212968,-0.2687821213212968,0.6666666666666669,0.8722466960352424,1.0,1,"('כאן 11', '2024-11-04', 17)","('כאן 11', '2024-11-04', 17)",2024-11-04 04:18:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-04,5,1.8833333333333333,113.0,3,-0.12937913752375527,0.12937913752375527,1.0,0.8786407766990292,1.0,1,"('כאן 11', '2024-11-04', 20)","('כאן 11', '2024-11-04', 20)",2024-11-04 05:22:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-04,5,1.8,108.0,3,0.09072885338976219,-0.09072885338976219,1.0,1.094972067039106,2.0,0,"('כאן 11', '2024-11-04', 20)","('כאן 11', '2024-11-04', 20)",2024-11-04 05:37:00
כאן 11,Other_first_standard,Other,first,standard,morning,2024-11-04,6,2.0166666666666666,121.0,3,-0.4320586976816119,0.4320586976816119,1.9999999999999996,1.298342541436464,1.0,1,"('כאן 11', '2024-11-04', 24)","('כאן 11', '2024-11-04', 24)",2024-11-04 06:08:00
כאן 11,Other_middle_standard,Other,middle,standard,morning,2024-11-04,6,1.9666666666666666,118.0,2,0.6509722555092325,-0.6509722555092325,0.6,1.1504424778761062,2.0,0,"('כאן 11', '2024-11-04', 24)","('כאן 11', '2024-11-04', 24)",2024-11-04 06:33:00
כאן 11,News_last_short,News,last,short,morning,2024-11-04,7,1.0666666666666667,64.0,3,0.7261870346381456,-0.7261870346381456,0.4999999999999999,1.0335917312661498,1.0,1,"('כאן 11', '2024-11-04', 27)","('כאן 11', '2024-11-04', 27)",2024-11-04 07:05:00
כאן 11,News_last_short,News,last,short,morning,2024-11-04,8,1.25,75.0,3,0.14656500155553315,-0.14656500155553315,0.9444444444444444,1.093525179856115,1.0,1,"('כאן 11', '2024-11-04', 30)","('כאן 11', '2024-11-04', 30)",2024-11-04 08:05:00
כאן 11,News_last_short,News,last,short,morning,2024-11-04,9,1.1166666666666667,67.0,3,0.10612784921150854,-0.10612784921150854,0.8461538461538461,0.9408926417370325,1.0,1,"('כאן 11', '2024-11-04', 33)","('כאן 11', '2024-11-04', 33)",2024-11-04 09:05:00
כאן 11,News_last_short,News,last,short,morning,2024-11-04,10,0.9833333333333333,59.0,3,0.08539317522636744,-0.08539317522636744,0.923076923076923,1.0053648068669527,1.0,1,"('כאן 11', '2024-11-04', 36)","('כאן 11', '2024-11-04', 36)",2024-11-04 10:04:00
כאן 11,News_last_short,News,last,short,morning,2024-11-04,11,1.0666666666666667,64.0,3,-0.07522342123758763,0.07522342123758763,1.15625,1.072463768115942,1.0,1,"('כאן 11', '2024-11-04', 39)","('כאן 11', '2024-11-04', 39)",2024-11-04 11:05:00
כאן 11,PrimeShow1_middle_standard,PrimeShow1,middle,standard,afternoon,2024-11-04,12,1.8833333333333333,113.0,3,0.29670611849122663,-0.29670611849122663,0.7234042553191489,0.9732824427480916,1.0,1,"('כאן 11', '2024-11-04', 42)","('כאן 11', '2024-11-04', 42)",2024-11-04 12:22:00
כאן 11,PrimeShow1_last_standard,PrimeShow1,last,standard,afternoon,2024-11-04,12,2.45,147.0,4,-0.06930917704075086,0.06930917704075086,1.0689655172413792,0.9973856209150328,2.0,0,"('כאן 11', '2024-11-04', 42)","('כאן 11', '2024-11-04', 42)",2024-11-04 12:42:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-04,13,1.8666666666666667,112.0,3,-0.2760375663677005,0.2760375663677005,1.2352941176470587,0.9373219373219375,1.0,1,"('כאן 11', '2024-11-04', 47)","('כאן 11', '2024-11-04', 47)",2024-11-04 13:23:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-04,13,2.433333333333333,146.0,4,0.13388498236767496,-0.13388498236767496,0.8571428571428573,0.9799382716049382,2.0,0,"('כאן 11', '2024-11-04', 47)","('כאן 11', '2024-11-04', 47)",2024-11-04 13:33:00
כאן 11,News_last_standard,News,last,standard,afternoon,2024-11-04,14,2.533333333333333,152.0,4,0.009618635778721317,-0.009618635778721317,1.0588235294117647,1.0690571049136788,1.0,1,"('כאן 11', '2024-11-04', 52)","('כאן 11', '2024-11-04', 52)",2024-11-04 14:16:00
כאן 11,PrimeShow2_middle_standard,PrimeShow2,middle,standard,afternoon,2024-11-04,14,1.7666666666666666,106.0,3,0.19485507074345515,-0.19485507074345515,0.8148148148148149,0.9901098901098899,1.0,1,"('כאן 11', '2024-11-04', 54)","('כאן 11', '2024-11-04', 54)",2024-11-04 14:48:00
כאן 11,News_middle_standard,News,middle,standard,afternoon,2024-11-04,15,1.9166666666666667,115.0,5,0.4044336485015017,-0.4044336485015017,0.6666666666666669,0.9989690721649483,1.0,1,"('כאן 11', '2024-11-04', 56)","('כאן 11', '2024-11-04', 56)",2024-11-04 15:26:00
כאן 11,News_last_standard,News,last,standard,afternoon,2024-11-04,15,2.0,120.0,5,0.061286485751194095,-0.061286485751194095,0.9130434782608694,0.9707509881422925,2.0,0,"('כאן 11', '2024-11-04', 56)","('כאן 11', '2024-11-04', 56)",2024-11-04 15:49:00
כאן 11,Other_first_standard,Other,first,standard,afternoon,2024-11-04,16,1.8,108.0,5,-0.11228512559445729,0.11228512559445729,1.0,0.8937893789378939,1.0,1,"('כאן 11', '2024-11-04', 59)","('כאן 11', '2024-11-04', 59)",2024-11-04 16:10:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-04,16,2.5166666666666666,151.0,5,-0.22035220267693906,0.22035220267693906,1.2857142857142858,1.0314465408805034,2.0,0,"('כאן 11', '2024-11-04', 59)","('כאן 11', '2024-11-04', 59)",2024-11-04 16:33:00
כאן 11,News_first_standard,News,first,standard,early_evening,2024-11-04,17,2.216666666666667,133.0,7,0.09188955810337103,-0.09188955810337103,0.9354838709677419,1.025518341307815,1.0,1,"('כאן 11', '2024-11-04', 63)","('כאן 11', '2024-11-04', 63)",2024-11-04 17:13:00
כאן 11,News_first_standard,News,first,standard,early_evening,2024-11-04,17,2.0833333333333335,125.0,7,0.02417707579706714,-0.02417707579706714,1.0526315789473684,1.0783912747102933,2.0,0,"('כאן 11', '2024-11-04', 63)","('כאן 11', '2024-11-04', 63)",2024-11-04 17:27:00
כאן 11,News_middle_standard,News,middle,standard,early_evening,2024-11-04,18,2.4,144.0,7,-0.11449587608692594,0.11449587608692594,1.0833333333333333,0.9661335841956727,3.0,0,"('כאן 11', '2024-11-04', 63)","('כאן 11', '2024-11-04', 63)",2024-11-04 18:11:00
כאן 11,News_last_standard,News,last,standard,early_evening,2024-11-04,18,2.3333333333333335,140.0,5,0.019790407233804597,-0.019790407233804597,0.9454545454545455,0.9643518518518517,4.0,0,"('כאן 11', '2024-11-04', 63)","('כאן 11', '2024-11-04', 63)",2024-11-04 18:29:00
כאן 11,PrimeShow2_middle_long,PrimeShow2,middle,long,late_evening,2024-11-04,21,4.016666666666667,241.0,9,0.050103829631671606,-0.050103829631671606,0.8818897637795274,0.9272014848422355,1.0,1,"('כאן 11', '2024-11-04', 72)","('כאן 11', '2024-11-04', 72)",2024-11-04 21:57:00
כאן 11,PrimeShow2_last_long,PrimeShow2,last,long,late_evening,2024-11-04,22,3.966666666666667,238.0,8,-0.15857871234338927,0.15857871234338927,1.1081081081081081,0.9456104716768226,2.0,0,"('כאן 11', '2024-11-04', 72)","('כאן 11', '2024-11-04', 72)",2024-11-04 22:13:00
כאן 11,Other_last_long,Other,last,long,late_evening,2024-11-04,22,3.433333333333333,206.0,7,-0.1857315350334775,0.1857315350334775,1.1442307692307692,0.9502796768178994,1.0,1,"('כאן 11', '2024-11-04', 75)","('כאן 11', '2024-11-04', 75)",2024-11-04 22:41:00
כאן 11,News_last_standard,News,last,standard,late_evening,2024-11-04,23,2.15,129.0,4,0.12273822364157688,-0.12273822364157688,0.7894736842105262,0.8925698059630859,1.0,1,"('כאן 11', '2024-11-04', 78)","('כאן 11', '2024-11-04', 78)",2024-11-04 23:20:00
כאן 11,PrimeShow2_middle_standard,PrimeShow2,middle,standard,late_evening,2024-11-04,23,2.5,150.0,6,0.19813682801150806,-0.19813682801150806,0.75,0.9143468950749464,1.0,1,"('כאן 11', '2024-11-04', 80)","('כאן 11', '2024-11-04', 80)",2024-11-04 23:52:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-05,0,2.066666666666667,124.0,6,0.5794276395154522,-0.5794276395154522,0.5405405405405405,0.9648737650933039,1.0,1,"('כאן 11', '2024-11-05', 0)","('כאן 11', '2024-11-05', 0)",2024-11-05 00:34:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-05,0,2.466666666666667,148.0,4,-0.08654045633105649,0.08654045633105649,1.0,0.9170984455958548,2.0,0,"('כאן 11', '2024-11-05', 0)","('כאן 11', '2024-11-05', 0)",2024-11-05 00:56:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-05,1,1.8166666666666667,109.0,3,0.2537805207760995,-0.2537805207760995,0.6923076923076924,0.8923076923076924,3.0,0,"('כאן 11', '2024-11-05', 0)","('כאן 11', '2024-11-05', 0)",2024-11-05 01:38:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-05,1,1.8166666666666667,109.0,2,0.43564910574362736,-0.43564910574362736,1.0,1.5459662288930585,4.0,0,"('כאן 11', '2024-11-05', 0)","('כאן 11', '2024-11-05', 0)",2024-11-05 01:57:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-05,2,1.95,117.0,3,0.1538727090124037,-0.1538727090124037,1.0,1.1663424124513617,1.0,1,"('כאן 11', '2024-11-05', 5)","('כאן 11', '2024-11-05', 5)",2024-11-05 02:04:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-05,2,2.1166666666666667,127.0,3,-0.45292189196144395,0.45292189196144395,1.0,0.6357677902621723,2.0,0,"('כאן 11', '2024-11-05', 5)","('כאן 11', '2024-11-05', 5)",2024-11-05 02:24:00
כאן 11,Other_last_standard,Other,last,standard,overnight,2024-11-05,3,2.1166666666666667,127.0,3,0.2008506972626548,-0.2008506972626548,0.75,0.9168316831683165,2.0,0,"('כאן 11', '2024-11-05', 8)","('כאן 11', '2024-11-05', 8)",2024-11-05 03:12:00
כאן 11,Other_last_short,Other,last,short,overnight,2024-11-05,3,1.0666666666666667,64.0,2,0.09030607308849807,-0.09030607308849807,0.8235294117647061,0.9013605442176873,1.0,1,"('כאן 11', '2024-11-05', 11)","('כאן 11', '2024-11-05', 11)",2024-11-05 03:39:00
כאן 11,Other_first_standard,Other,first,standard,morning,2024-11-05,6,2.0166666666666666,121.0,3,0.1813741384379148,-0.1813741384379148,1.0,1.1988636363636365,1.0,1,"('כאן 11', '2024-11-05', 22)","('כאן 11', '2024-11-05', 22)",2024-11-05 06:06:00
כאן 11,Other_last_short,Other,last,short,morning,2024-11-05,7,1.0666666666666667,64.0,3,0.19184956304560985,-0.19184956304560985,0.8749999999999997,1.060052219321149,3.0,0,"('כאן 11', '2024-11-05', 22)","('כאן 11', '2024-11-05', 22)",2024-11-05 07:04:00
כאן 11,News_first_short,News,first,short,morning,2024-11-05,8,1.0,60.0,3,0.342890093475019,-0.342890093475019,0.7878787878787877,1.1101321585903083,1.0,1,"('כאן 11', '2024-11-05', 27)","('כאן 11', '2024-11-05', 27)",2024-11-05 08:04:00
כאן 11,News_middle_short,News,middle,short,morning,2024-11-05,9,1.0666666666666667,64.0,3,-0.1666371915529869,0.1666371915529869,1.1153846153846154,0.9441805225653206,2.0,0,"('כאן 11', '2024-11-05', 27)","('כאן 11', '2024-11-05', 27)",2024-11-05 09:03:00
כאן 11,News_first_short,News,first,short,morning,2024-11-05,10,0.7333333333333333,44.0,3,0.10543392610981335,-0.10543392610981335,0.9047619047619049,1.0053648068669527,1.0,1,"('כאן 11', '2024-11-05', 30)","('כאן 11', '2024-11-05', 30)",2024-11-05 10:04:00
כאן 11,News_middle_short,News,middle,short,morning,2024-11-05,11,1.0833333333333333,65.0,3,0.36335955382641916,-0.36335955382641916,0.7586206896551725,1.0910125142207052,2.0,0,"('כאן 11', '2024-11-05', 30)","('כאן 11', '2024-11-05', 30)",2024-11-05 11:04:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-05,12,2.0166666666666666,121.0,3,0.12055578927154045,-0.12055578927154045,0.8571428571428574,0.9669631512071155,1.0,1,"('כאן 11', '2024-11-05', 33)","('כאן 11', '2024-11-05', 33)",2024-11-05 12:23:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-05,12,2.7666666666666666,166.0,4,-0.12835003388252514,0.12835003388252514,1.1578947368421053,1.018421052631579,2.0,0,"('כאן 11', '2024-11-05', 33)","('כאן 11', '2024-11-05', 33)",2024-11-05 12:43:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-05,13,2.5166666666666666,151.0,4,0.2092544391535429,-0.2092544391535429,0.8181818181818181,1.0086206896551726,1.0,1,"('כאן 11', '2024-11-05', 36)","('כאן 11', '2024-11-05', 36)",2024-11-05 13:17:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-05,13,2.2666666666666666,136.0,3,1.0405567724086164,-1.0405567724086164,0.3333333333333334,0.9435975609756099,2.0,0,"('כאן 11', '2024-11-05', 36)","('כאן 11', '2024-11-05', 36)",2024-11-05 13:28:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-05,13,2.6333333333333333,158.0,4,-0.6944903641064131,0.6944903641064131,2.0,0.9986577181208053,1.0,1,"('כאן 11', '2024-11-05', 39)","('כאן 11', '2024-11-05', 39)",2024-11-05 13:53:00
כאן 11,Other_middle_standard,Other,middle,standard,afternoon,2024-11-05,14,1.7166666666666666,103.0,3,-0.04169752354159967,0.04169752354159967,1.0,0.959159859976663,1.0,1,"('כאן 11', '2024-11-05', 43)","('כאן 11', '2024-11-05', 43)",2024-11-05 14:33:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-05,14,2.5166666666666666,151.0,4,1.0916918458235354,-1.0916918458235354,0.3333333333333334,0.9931034482758619,2.0,0,"('כאן 11', '2024-11-05', 43)","('כאן 11', '2024-11-05', 43)",2024-11-05 14:50:00
כאן 11,News_middle_standard,News,middle,standard,afternoon,2024-11-05,15,2.3,138.0,7,0.06521763831138006,-0.06521763831138006,1.0,1.0673913043478263,1.0,1,"('כאן 11', '2024-11-05', 46)","('כאן 11', '2024-11-05', 46)",2024-11-05 15:23:00
כאן 11,News_last_standard,News,last,standard,afternoon,2024-11-05,15,2.3833333333333333,143.0,6,0.4291038612429962,-0.4291038612429962,0.6428571428571429,0.9873517786561264,2.0,0,"('כאן 11', '2024-11-05', 46)","('כאן 11', '2024-11-05', 46)",2024-11-05 15:49:00
כאן 11,Other_first_standard,Other,first,standard,afternoon,2024-11-05,16,1.7666666666666666,106.0,6,0.19156294019670755,-0.19156294019670755,0.75,0.908355795148248,1.0,1,"('כאן 11', '2024-11-05', 49)","('כאן 11', '2024-11-05', 49)",2024-11-05 16:07:00
כאן 11,Other_last_standard,Other,last,standard,afternoon,2024-11-05,16,2.1333333333333333,128.0,6,-0.32048633476967825,0.32048633476967825,1.5,1.08869395711501,2.0,0,"('כאן 11', '2024-11-05', 49)","('כאן 11', '2024-11-05', 49)",2024-11-05 16:41:00
כאן 11,News_first_standard,News,first,standard,early_evening,2024-11-05,17,2.45,147.0,9,-0.21064949261224233,0.21064949261224233,1.2777777777777777,1.035074045206547,1.0,1,"('כאן 11', '2024-11-05', 53)","('כאן 11', '2024-11-05', 53)",2024-11-05 17:17:00
כאן 11,News_middle_standard,News,middle,standard,early_evening,2024-11-05,17,2.3666666666666667,142.0,8,0.0787598338606472,-0.0787598338606472,1.0000000000000002,1.0819444444444446,2.0,0,"('כאן 11', '2024-11-05', 53)","('כאן 11', '2024-11-05', 53)",2024-11-05 17:26:00
כאן 11,News_first_standard,News,first,standard,early_evening,2024-11-05,18,2.8,168.0,8,0.0019408060434623988,-0.0019408060434623988,0.9999999999999999,1.0019426906265176,1.0,1,"('כאן 11', '2024-11-05', 57)","('כאן 11', '2024-11-05', 57)",2024-11-05 18:15:00
כאן 11,News_last_standard,News,last,standard,early_evening,2024-11-05,18,2.6666666666666665,160.0,7,0.010730839452406007,-0.010730839452406007,0.9750000000000001,0.9855189058728882,2.0,0,"('כאן 11', '2024-11-05', 57)","('כאן 11', '2024-11-05', 57)",2024-11-05 18:47:00
כאן 11,News_last_long,News,last,long,late_evening,2024-11-05,22,3.2,192.0,9,-0.13968794086890934,0.13968794086890934,1.0939226519337015,0.9513074842200182,1.0,1,"('כאן 11', '2024-11-05', 61)","('כאן 11', '2024-11-05', 61)",2024-11-05 22:15:00
כאן 11,News_last_standard,News,last,standard,late_evening,2024-11-05,22,2.8333333333333335,170.0,10,0.20199548991263871,-0.20199548991263871,0.7434782608695653,0.9099002849002851,2.0,0,"('כאן 11', '2024-11-05', 61)","('כאן 11', '2024-11-05', 61)",2024-11-05 22:56:00
כאן 11,Other_middle_standard,Other,middle,standard,late_evening,2024-11-05,23,2.4,144.0,9,0.9931167987966841,-0.9931167987966841,0.3286713286713287,0.887292817679558,1.0,1,"('כאן 11', '2024-11-05', 64)","('כאן 11', '2024-11-05', 64)",2024-11-05 23:29:00
כאן 11,Other_last_standard,Other,last,standard,late_evening,2024-11-05,23,2.183333333333333,131.0,6,-0.41756828050511086,0.41756828050511086,1.5227272727272727,1.002939015429831,2.0,0,"('כאן 11', '2024-11-05', 64)","('כאן 11', '2024-11-05', 64)",2024-11-05 23:48:00
כאן 11,Other_first_short,Other,first,short,overnight,2024-11-06,0,0.7666666666666667,46.0,2,0.11887840771287653,-0.11887840771287653,0.84375,0.9502590673575131,1.0,1,"('כאן 11', '2024-11-06', 0)","('כאן 11', '2024-11-06', 0)",2024-11-06 00:31:00
כאן 11,News_last_standard,News,last,standard,overnight,2024-11-06,0,1.9833333333333334,119.0,5,0.013560083614472945,-0.013560083614472945,0.926470588235294,0.9391191709844562,1.0,1,"('כאן 11', '2024-11-06', 1)","('כאן 11', '2024-11-06', 1)",2024-11-06 00:56:00
כאן 11,PrimeShow2_middle_standard,PrimeShow2,middle,standard,overnight,2024-11-06,1,2.183333333333333,131.0,4,0.2127994069087661,-0.2127994069087661,0.75,0.9278523489932887,1.0,1,"('כאן 11', '2024-11-06', 3)","('כאן 11', '2024-11-06', 3)",2024-11-06 01:26:00
כאן 11,PrimeShow2_last_short,PrimeShow2,last,short,overnight,2024-11-06,1,1.4333333333333333,86.0,3,0.35748042122754903,-0.35748042122754903,0.6296296296296297,0.9001956947162425,2.0,0,"('כאן 11', '2024-11-06', 3)","('כאן 11', '2024-11-06', 3)",2024-11-06 01:39:00
כאן 11,Other_first_standard,Other,first,standard,overnight,2024-11-06,2,1.8166666666666667,109.0,3,0.0372810857244885,-0.0372810857244885,1.047619047619048,1.0874125874125875,1.0,1,"('כאן 11', '2024-11-06', 7)","('כאן 11', '2024-11-06', 7)",2024-11-06 02:54:00
כאן 11,Other_middle_standard,Other,middle,standard,overnight,2024-11-06,3,2.1333333333333333,128.0,3,-0.02247285585205863,0.02247285585205863,1.0,0.9777777777777777,2.0,0,"('כאן 11', '2024-11-06', 7)","('כאן 11', '2024-11-06', 7)",2024-11-06 03:52:00
כאן 11,Other_middle_standard,Other,middle,standard,morning,2024-11-06,7,2.15,129.0,5,0.4811388425859483,-0.4811388425859483,0.6666666666666666,1.0786106032906764,1.0,1,"('כאן 11', '2024-11-06', 10)","('כאן 11', '2024-11-06', 10)",2024-11-06 07:29:00
