channel,channel_name,start_min,end_min,break_seconds,len_min,num_spots,program_type,break_position,break_length,ordinal,prog_key,gap_prev_min,gap_next_min,measured,title,shed
קשת 12,Other_first_long,2024-11-23 22:49:00,2024-11-23 22:58:00,568.0,9.466666666666667,35,Other,first,long,1.0,"('קשת 12', '2024-11-23', 93)",35.0,12.0,1,קובץ פרומו/פרסומות,0.49427538574745894
קשת 12,Other_first_long,2024-11-23 23:10:00,2024-11-23 23:14:00,231.0,3.85,10,Other,first,long,1.0,"('קשת 12', '2024-11-23', 95)",12.0,32.0,1,,0.11949939325758013
קשת 12,Other_first_long,2024-11-23 23:46:00,2024-11-23 23:53:00,409.0,6.816666666666666,23,Other,first,long,1.0,"('קשת 12', '2024-11-23', 98)",32.0,31.0,1,,0.11891525708273215
קשת 12,Other_first_standard,2024-11-24 00:24:00,2024-11-24 00:25:00,102.0,1.7,10,Other,first,standard,1.0,"('קשת 12', '2024-11-24', 1)",31.0,2.0,1,אולפן שישי - הכתבות,-0.06022377558013581
קשת 12,Other_first_long,2024-11-24 00:27:00,2024-11-24 00:32:00,309.0,5.15,20,Other,first,long,2.0,"('קשת 12', '2024-11-24', 1)",2.0,0.0,0,,
קשת 12,Other_last_short,2024-11-24 00:32:00,2024-11-24 00:33:00,52.0,0.8666666666666667,8,Other,last,short,3.0,"('קשת 12', '2024-11-24', 1)",0.0,10.0,0,,
קשת 12,Other_first_standard,2024-11-24 00:43:00,2024-11-24 00:45:00,114.0,1.9,5,Other,first,standard,1.0,"('קשת 12', '2024-11-24', 3)",10.0,1.0,0,,
קשת 12,Other_last_short,2024-11-24 00:46:00,2024-11-24 00:46:00,12.0,0.2,2,Other,last,short,2.0,"('קשת 12', '2024-11-24', 3)",1.0,26.0,0,,
קשת 12,Other_middle_standard,2024-11-24 01:12:00,2024-11-24 01:14:00,106.0,1.7666666666666666,5,Other,middle,standard,1.0,"('קשת 12', '2024-11-24', 4)",26.0,202.0,1,בייבי בום 2024 ש.ח,-0.054447985087083504
קשת 12,Other_first_short,2024-11-24 04:36:00,2024-11-24 04:38:00,63.0,1.05,2,Other,first,short,1.0,"('קשת 12', '2024-11-24', 13)",202.0,27.0,1,אופירה ולוינסון ש.ח,0.1280040539556099
קשת 12,Other_middle_short,2024-11-24 05:05:00,2024-11-24 05:07:00,74.0,1.2333333333333334,2,Other,middle,short,2.0,"('קשת 12', '2024-11-24', 13)",27.0,18.0,1,אופירה ולוינסון ש.ח,0.30975193373881243
קשת 12,Other_middle_short,2024-11-24 05:25:00,2024-11-24 05:27:00,88.0,1.4666666666666666,3,Other,middle,short,3.0,"('קשת 12', '2024-11-24', 13)",18.0,16.0,1,אופירה ולוינסון ש.ח,-0.7606457433259934
קשת 12,Other_last_standard,2024-11-24 05:43:00,2024-11-24 05:45:00,98.0,1.6333333333333333,3,Other,last,standard,4.0,"('קשת 12', '2024-11-24', 13)",16.0,21.0,1,אופירה ולוינסון ש.ח,-0.009373545442010633
קשת 12,News_last_short,2024-11-24 06:06:00,2024-11-24 06:07:00,18.0,0.3,3,News,last,short,1.0,"('קשת 12', '2024-11-24', 18)",21.0,0.0,0,,
קשת 12,News_last_short,2024-11-24 06:07:00,2024-11-24 06:07:00,18.0,0.3,3,News,last,short,2.0,"('קשת 12', '2024-11-24', 18)",0.0,63.0,0,,
קשת 12,News_first_short,2024-11-24 07:10:00,2024-11-24 07:10:00,18.0,0.3,3,News,first,short,1.0,"('קשת 12', '2024-11-24', 23)",63.0,1.0,0,,
קשת 12,News_first_short,2024-11-24 07:11:00,2024-11-24 07:11:00,18.0,0.3,3,News,first,short,2.0,"('קשת 12', '2024-11-24', 23)",1.0,27.0,0,,
קשת 12,News_first_long,2024-11-24 07:38:00,2024-11-24 07:44:00,327.0,5.45,20,News,first,long,3.0,"('קשת 12', '2024-11-24', 23)",27.0,11.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.2907299114901666
קשת 12,News_middle_long,2024-11-24 07:55:00,2024-11-24 07:59:00,280.0,4.666666666666667,16,News,middle,long,4.0,"('קשת 12', '2024-11-24', 23)",11.0,10.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.15738171815725444
קשת 12,News_middle_short,2024-11-24 08:09:00,2024-11-24 08:09:00,18.0,0.3,3,News,middle,short,5.0,"('קשת 12', '2024-11-24', 23)",10.0,1.0,0,,
קשת 12,News_middle_short,2024-11-24 08:10:00,2024-11-24 08:10:00,18.0,0.3,3,News,middle,short,6.0,"('קשת 12', '2024-11-24', 23)",1.0,15.0,0,,
קשת 12,News_middle_long,2024-11-24 08:25:00,2024-11-24 08:31:00,372.0,6.2,22,News,middle,long,7.0,"('קשת 12', '2024-11-24', 23)",15.0,17.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.004262683898572532
קשת 12,News_last_long,2024-11-24 08:48:00,2024-11-24 08:54:00,343.0,5.716666666666667,20,News,last,long,8.0,"('קשת 12', '2024-11-24', 23)",17.0,14.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.058813746100970114
קשת 12,News_last_short,2024-11-24 09:08:00,2024-11-24 09:08:00,18.0,0.3,3,News,last,short,9.0,"('קשת 12', '2024-11-24', 23)",14.0,1.0,0,,
קשת 12,News_last_short,2024-11-24 09:09:00,2024-11-24 09:09:00,18.0,0.3,3,News,last,short,10.0,"('קשת 12', '2024-11-24', 23)",1.0,15.0,0,,
קשת 12,News_last_long,2024-11-24 09:24:00,2024-11-24 09:29:00,298.0,4.966666666666667,21,News,last,long,11.0,"('קשת 12', '2024-11-24', 23)",15.0,26.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.18073449551469012
קשת 12,Other_first_long,2024-11-24 09:55:00,2024-11-24 09:59:00,283.0,4.716666666666667,14,Other,first,long,1.0,"('קשת 12', '2024-11-24', 36)",26.0,18.0,1,משדר בוקר מיוחד עם נסלי ברדה ויואב לימור,0.06201329466770922
קשת 12,Other_middle_long,2024-11-24 10:17:00,2024-11-24 10:23:00,362.0,6.033333333333333,25,Other,middle,long,2.0,"('קשת 12', '2024-11-24', 36)",18.0,0.0,0,,
קשת 12,Other_middle_standard,2024-11-24 10:23:00,2024-11-24 10:25:00,93.0,1.55,11,Other,middle,standard,3.0,"('קשת 12', '2024-11-24', 36)",0.0,25.0,0,,
קשת 12,Other_last_short,2024-11-24 10:50:00,2024-11-24 10:50:00,48.0,0.8,2,Other,last,short,4.0,"('קשת 12', '2024-11-24', 36)",25.0,2.0,1,משדר בוקר מיוחד עם נסלי ברדה ויואב לימור,-0.017926249379112694
קשת 12,Other_last_short,2024-11-24 10:52:00,2024-11-24 10:52:00,18.0,0.3,2,Other,last,short,5.0,"('קשת 12', '2024-11-24', 36)",2.0,18.0,1,משדר בוקר מיוחד עם נסלי ברדה ויואב לימור,0.027302609951824174
קשת 12,Other_first_long,2024-11-24 11:10:00,2024-11-24 11:14:00,283.0,4.716666666666667,21,Other,first,long,1.0,"('קשת 12', '2024-11-24', 40)",18.0,1.0,0,,
קשת 12,Other_middle_standard,2024-11-24 11:15:00,2024-11-24 11:16:00,90.0,1.5,9,Other,middle,standard,2.0,"('קשת 12', '2024-11-24', 40)",1.0,12.0,0,,
קשת 12,Other_last_long,2024-11-24 11:28:00,2024-11-24 11:32:00,205.0,3.4166666666666665,11,Other,last,long,3.0,"('קשת 12', '2024-11-24', 40)",12.0,1.0,0,,
קשת 12,Other_last_short,2024-11-24 11:33:00,2024-11-24 11:34:00,29.0,0.48333333333333334,2,Other,last,short,4.0,"('קשת 12', '2024-11-24', 40)",1.0,26.0,0,,
קשת 12,Other_first_long,2024-11-24 12:00:00,2024-11-24 12:05:00,285.0,4.75,19,Other,first,long,1.0,"('קשת 12', '2024-11-24', 44)",26.0,0.0,0,,
קשת 12,Other_last_short,2024-11-24 12:05:00,2024-11-24 12:06:00,41.0,0.6833333333333333,5,Other,last,short,2.0,"('קשת 12', '2024-11-24', 44)",0.0,36.0,0,,
קשת 12,Other_first_long,2024-11-24 12:42:00,2024-11-24 12:48:00,323.0,5.383333333333334,19,Other,first,long,1.0,"('קשת 12', '2024-11-24', 45)",36.0,61.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - צהריים מוקדמת ע.12,0.00311328300621516
קשת 12,Other_last_long,2024-11-24 13:49:00,2024-11-24 13:53:00,243.0,4.05,19,Other,last,long,2.0,"('קשת 12', '2024-11-24', 45)",61.0,0.0,0,,
קשת 12,Other_last_short,2024-11-24 13:53:00,2024-11-24 13:54:00,48.0,0.8,7,Other,last,short,3.0,"('קשת 12', '2024-11-24', 45)",0.0,37.0,0,,
קשת 12,Other_middle_long,2024-11-24 14:31:00,2024-11-24 14:35:00,258.0,4.3,19,Other,middle,long,1.0,"('קשת 12', '2024-11-24', 48)",37.0,0.0,0,,
קשת 12,Other_middle_short,2024-11-24 14:35:00,2024-11-24 14:36:00,45.0,0.75,4,Other,middle,short,2.0,"('קשת 12', '2024-11-24', 48)",0.0,9.0,0,,
קשת 12,Other_last_long,2024-11-24 14:45:00,2024-11-24 14:50:00,251.0,4.183333333333334,15,Other,last,long,3.0,"('קשת 12', '2024-11-24', 48)",9.0,1.0,0,,
קשת 12,Other_last_short,2024-11-24 14:51:00,2024-11-24 14:51:00,35.0,0.5833333333333334,4,Other,last,short,4.0,"('קשת 12', '2024-11-24', 48)",1.0,36.0,0,,
קשת 12,News_middle_standard,2024-11-24 15:27:00,2024-11-24 15:29:00,94.0,1.5666666666666667,9,News,middle,standard,1.0,"('קשת 12', '2024-11-24', 51)",36.0,1.0,0,,
קשת 12,News_middle_standard,2024-11-24 15:30:00,2024-11-24 15:33:00,156.0,2.6,13,News,middle,standard,2.0,"('קשת 12', '2024-11-24', 51)",1.0,0.0,0,,
קשת 12,News_middle_standard,2024-11-24 15:33:00,2024-11-24 15:35:00,106.0,1.7666666666666666,9,News,middle,standard,3.0,"('קשת 12', '2024-11-24', 51)",0.0,24.0,0,,
קשת 12,News_last_short,2024-11-24 15:59:00,2024-11-24 16:00:00,67.0,1.1166666666666667,5,News,last,short,4.0,"('קשת 12', '2024-11-24', 51)",24.0,1.0,0,,
קשת 12,Other_first_short,2024-11-24 16:01:00,2024-11-24 16:03:00,84.0,1.4,7,Other,first,short,1.0,"('קשת 12', '2024-11-24', 54)",1.0,1.0,0,,
קשת 12,Other_first_long,2024-11-24 16:04:00,2024-11-24 16:08:00,261.0,4.35,18,Other,first,long,2.0,"('קשת 12', '2024-11-24', 54)",1.0,1.0,0,,
קשת 12,Other_last_short,2024-11-24 16:09:00,2024-11-24 16:10:00,85.0,1.4166666666666667,9,Other,last,short,3.0,"('קשת 12', '2024-11-24', 54)",1.0,27.0,0,,
קשת 12,News_middle_long,2024-11-24 16:37:00,2024-11-24 16:41:00,242.0,4.033333333333333,12,News,middle,long,1.0,"('קשת 12', '2024-11-24', 55)",27.0,45.0,1,מהדורת היום עם עמליה ועופר,-0.015148544750370056
קשת 12,Other_middle_long,2024-11-24 17:26:00,2024-11-24 17:34:00,453.0,7.55,29,Other,middle,long,1.0,"('קשת 12', '2024-11-24', 58)",45.0,0.0,0,,
קשת 12,Other_last_short,2024-11-24 17:34:00,2024-11-24 17:35:00,79.0,1.3166666666666667,9,Other,last,short,2.0,"('קשת 12', '2024-11-24', 58)",0.0,6.0,0,,
קשת 12,Other_last_short,2024-11-24 17:41:00,2024-11-24 17:42:00,76.0,1.2666666666666666,7,Other,last,short,3.0,"('קשת 12', '2024-11-24', 58)",6.0,1.0,0,,
קשת 12,Other_last_standard,2024-11-24 17:43:00,2024-11-24 17:45:00,153.0,2.55,9,Other,last,standard,4.0,"('קשת 12', '2024-11-24', 58)",1.0,7.0,0,,
קשת 12,Other_first_standard,2024-11-24 17:52:00,2024-11-24 17:55:00,141.0,2.35,3,Other,first,standard,1.0,"('קשת 12', '2024-11-24', 61)",7.0,22.0,1,,0.06656042207422835
קשת 12,News_middle_standard,2024-11-24 18:17:00,2024-11-24 18:18:00,100.0,1.6666666666666667,10,News,middle,standard,1.0,"('קשת 12', '2024-11-24', 62)",22.0,2.0,1,שש עם עודד בן עמי 12,0.009731212059745207
קשת 12,News_middle_long,2024-11-24 18:20:00,2024-11-24 18:26:00,363.0,6.05,27,News,middle,long,2.0,"('קשת 12', '2024-11-24', 62)",2.0,17.0,1,שש עם עודד בן עמי 12,-0.08272637416220258
קשת 12,News_last_long,2024-11-24 18:43:00,2024-11-24 18:48:00,268.0,4.466666666666667,13,News,last,long,3.0,"('קשת 12', '2024-11-24', 62)",17.0,11.0,1,שש עם עודד בן עמי 12,-0.014403911862905633
קשת 12,Other_first_long,2024-11-24 18:59:00,2024-11-24 19:07:00,478.0,7.966666666666667,38,Other,first,long,1.0,"('קשת 12', '2024-11-24', 65)",11.0,43.0,1,קובץ פרומו/פרסומות,0.009372707315169801
קשת 12,PrimeShow2_first_short,2024-11-24 19:50:00,2024-11-24 19:50:00,12.0,0.2,2,PrimeShow2,first,short,1.0,"('קשת 12', '2024-11-24', 68)",43.0,0.0,0,,
קשת 12,PrimeShow2_first_long,2024-11-24 19:50:00,2024-11-24 19:54:00,230.0,3.8333333333333335,6,PrimeShow2,first,long,2.0,"('קשת 12', '2024-11-24', 68)",0.0,27.0,0,,
קשת 12,News_first_long,2024-11-24 20:21:00,2024-11-24 20:30:00,525.0,8.75,23,News,first,long,1.0,"('קשת 12', '2024-11-24', 69)",27.0,18.0,1,חדשות 12,-0.08541934670706058
קשת 12,News_middle_long,2024-11-24 20:48:00,2024-11-24 20:55:00,416.0,6.933333333333334,23,News,middle,long,2.0,"('קשת 12', '2024-11-24', 69)",18.0,13.0,1,חדשות 12,0.007717104789198584
קשת 12,News_last_long,2024-11-24 21:08:00,2024-11-24 21:15:00,417.0,6.95,22,News,last,long,3.0,"('קשת 12', '2024-11-24', 69)",13.0,10.0,1,חדשות 12,0.09552475237682832
קשת 12,News_last_short,2024-11-24 21:25:00,2024-11-24 21:26:00,71.0,1.1833333333333333,4,News,last,short,4.0,"('קשת 12', '2024-11-24', 69)",10.0,1.0,0,,
קשת 12,News_last_short,2024-11-24 21:27:00,2024-11-24 21:27:00,18.0,0.3,3,News,last,short,5.0,"('קשת 12', '2024-11-24', 69)",1.0,29.0,0,,
קשת 12,Other_middle_long,2024-11-24 21:56:00,2024-11-24 22:05:00,543.0,9.05,37,Other,middle,long,1.0,"('קשת 12', '2024-11-24', 77)",29.0,44.0,1,הכוכב הבא לאירוויזיון 2025 (עונה 11) - אודישנים,-0.12104949556608866
קשת 12,Other_first_long,2024-11-24 22:49:00,2024-11-24 23:01:00,702.0,11.7,38,Other,first,long,1.0,"('קשת 12', '2024-11-24', 81)",44.0,8.0,1,,0.47263024177273527
קשת 12,Other_first_long,2024-11-24 23:09:00,2024-11-24 23:13:00,236.0,3.933333333333333,15,Other,first,long,1.0,"('קשת 12', '2024-11-24', 82)",8.0,1.0,0,,
קשת 12,Other_middle_short,2024-11-24 23:14:00,2024-11-24 23:15:00,45.0,0.75,4,Other,middle,short,2.0,"('קשת 12', '2024-11-24', 82)",1.0,34.0,0,,
קשת 12,Other_middle_long,2024-11-24 23:49:00,2024-11-24 23:56:00,455.0,7.583333333333333,25,Other,middle,long,1.0,"('קשת 12', '2024-11-24', 84)",34.0,2.0,1,חצי לחצות עם אברי ושרקי,0.12026318040706274
קשת 12,Other_middle_short,2024-11-24 23:58:00,2024-11-24 23:59:00,85.0,1.4166666666666667,7,Other,middle,short,2.0,"('קשת 12', '2024-11-24', 84)",2.0,17.0,1,חצי לחצות עם אברי ושרקי,-0.11256411978059161
קשת 12,PrimeShow1_first_short,2024-11-25 00:16:00,2024-11-25 00:17:00,75.0,1.25,7,PrimeShow1,first,short,1.0,"('קשת 12', '2024-11-25', 2)",17.0,2.0,1,חצי לחצות עם אברי ושרקי,0.0917153966150429
קשת 12,PrimeShow1_first_long,2024-11-25 00:19:00,2024-11-25 00:23:00,277.0,4.616666666666666,20,PrimeShow1,first,long,2.0,"('קשת 12', '2024-11-25', 2)",2.0,1.0,0,,
קשת 12,PrimeShow1_last_short,2024-11-25 00:24:00,2024-11-25 00:25:00,63.0,1.05,4,PrimeShow1,last,short,3.0,"('קשת 12', '2024-11-25', 2)",1.0,19.0,0,,
קשת 12,News_middle_short,2024-11-25 00:44:00,2024-11-25 00:45:00,51.0,0.85,3,News,middle,short,1.0,"('קשת 12', '2024-11-25', 4)",19.0,1.0,0,,
קשת 12,News_middle_short,2024-11-25 00:46:00,2024-11-25 00:46:00,19.0,0.31666666666666665,3,News,middle,short,2.0,"('קשת 12', '2024-11-25', 4)",1.0,22.0,0,,
קשת 12,PrimeShow2_first_standard,2024-11-25 01:08:00,2024-11-25 01:10:00,128.0,2.1333333333333333,6,PrimeShow2,first,standard,1.0,"('קשת 12', '2024-11-25', 6)",22.0,2.0,1,,-0.1105338329380473
קשת 12,PrimeShow2_last_short,2024-11-25 01:12:00,2024-11-25 01:12:00,43.0,0.7166666666666667,2,PrimeShow2,last,short,2.0,"('קשת 12', '2024-11-25', 6)",2.0,263.0,1,קובץ פרומו/פרסומות,0.02543842215177622
קשת 12,Other_middle_short,2024-11-25 05:35:00,2024-11-25 05:36:00,68.0,1.1333333333333333,2,Other,middle,short,1.0,"('קשת 12', '2024-11-25', 19)",263.0,33.0,1,חצי לחצות עם אברי ושרקי ש.ח,0.061630875045882307
קשת 12,News_last_short,2024-11-25 06:09:00,2024-11-25 06:09:00,18.0,0.3,3,News,last,short,1.0,"('קשת 12', '2024-11-25', 23)",33.0,0.0,0,,
קשת 12,News_last_short,2024-11-25 06:09:00,2024-11-25 06:10:00,18.0,0.3,3,News,last,short,2.0,"('קשת 12', '2024-11-25', 23)",0.0,60.0,0,,
קשת 12,News_first_short,2024-11-25 07:10:00,2024-11-25 07:11:00,18.0,0.3,3,News,first,short,1.0,"('קשת 12', '2024-11-25', 28)",60.0,0.0,0,,
קשת 12,News_first_short,2024-11-25 07:11:00,2024-11-25 07:11:00,18.0,0.3,3,News,first,short,2.0,"('קשת 12', '2024-11-25', 28)",0.0,12.0,0,,
קשת 12,News_first_long,2024-11-25 07:23:00,2024-11-25 07:28:00,262.0,4.366666666666666,16,News,first,long,3.0,"('קשת 12', '2024-11-25', 28)",12.0,1.0,0,,
קשת 12,News_first_short,2024-11-25 07:29:00,2024-11-25 07:30:00,59.0,0.9833333333333333,7,News,first,short,4.0,"('קשת 12', '2024-11-25', 28)",1.0,22.0,0,,
קשת 12,News_middle_long,2024-11-25 07:52:00,2024-11-25 07:57:00,281.0,4.683333333333334,16,News,middle,long,5.0,"('קשת 12', '2024-11-25', 28)",22.0,13.0,1,חדשות הבוקר עם ניב רסקין עונה 2,-0.08263738612389002
קשת 12,News_middle_short,2024-11-25 08:10:00,2024-11-25 08:10:00,18.0,0.3,3,News,middle,short,6.0,"('קשת 12', '2024-11-25', 28)",13.0,1.0,0,,
קשת 12,News_middle_short,2024-11-25 08:11:00,2024-11-25 08:11:00,18.0,0.3,3,News,middle,short,7.0,"('קשת 12', '2024-11-25', 28)",1.0,11.0,0,,
קשת 12,News_middle_long,2024-11-25 08:22:00,2024-11-25 08:29:00,390.0,6.5,26,News,middle,long,8.0,"('קשת 12', '2024-11-25', 28)",11.0,1.0,0,,
קשת 12,News_middle_short,2024-11-25 08:30:00,2024-11-25 08:31:00,85.0,1.4166666666666667,7,News,middle,short,9.0,"('קשת 12', '2024-11-25', 28)",1.0,13.0,0,,
קשת 12,News_last_long,2024-11-25 08:44:00,2024-11-25 08:50:00,378.0,6.3,18,News,last,long,10.0,"('קשת 12', '2024-11-25', 28)",13.0,18.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.0711333426319816
קשת 12,News_last_short,2024-11-25 09:08:00,2024-11-25 09:08:00,18.0,0.3,3,News,last,short,11.0,"('קשת 12', '2024-11-25', 28)",18.0,0.0,0,,
קשת 12,News_last_short,2024-11-25 09:08:00,2024-11-25 09:09:00,18.0,0.3,3,News,last,short,12.0,"('קשת 12', '2024-11-25', 28)",0.0,16.0,0,,
קשת 12,News_last_long,2024-11-25 09:25:00,2024-11-25 09:30:00,306.0,5.1,20,News,last,long,13.0,"('קשת 12', '2024-11-25', 28)",16.0,22.0,1,חדשות הבוקר עם ניב רסקין עונה 2,0.1347098879552337
קשת 12,Other_first_long,2024-11-25 09:52:00,2024-11-25 09:57:00,342.0,5.7,16,Other,first,long,1.0,"('קשת 12', '2024-11-25', 42)",22.0,33.0,1,משדר בוקר מיוחד עם נסלי ברדה ויואב לימור,0.027480005928936832
קשת 12,Other_middle_long,2024-11-25 10:30:00,2024-11-25 10:35:00,304.0,5.066666666666666,20,Other,middle,long,2.0,"('קשת 12', '2024-11-25', 42)",33.0,0.0,0,,
קשת 12,Other_last_standard,2024-11-25 10:35:00,2024-11-25 10:37:00,104.0,1.7333333333333334,10,Other,last,standard,3.0,"('קשת 12', '2024-11-25', 42)",0.0,16.0,0,,
קשת 12,Other_last_long,2024-11-25 10:53:00,2024-11-25 10:56:00,230.0,3.8333333333333335,13,Other,last,long,4.0,"('קשת 12', '2024-11-25', 42)",16.0,2.0,1,משדר בוקר מיוחד עם נסלי ברדה ויואב לימור,-0.03605094156061374
קשת 12,Other_last_short,2024-11-25 10:58:00,2024-11-25 10:59:00,41.0,0.6833333333333333,3,Other,last,short,5.0,"('קשת 12', '2024-11-25', 42)",2.0,13.0,1,משדר בוקר מיוחד עם נסלי ברדה ויואב לימור,-0.04850527704871124
קשת 12,Other_first_long,2024-11-25 11:12:00,2024-11-25 11:18:00,364.0,6.066666666666666,28,Other,first,long,1.0,"('קשת 12', '2024-11-25', 46)",13.0,0.0,0,,
קשת 12,Other_middle_short,2024-11-25 11:18:00,2024-11-25 11:19:00,53.0,0.8833333333333333,8,Other,middle,short,2.0,"('קשת 12', '2024-11-25', 46)",0.0,9.0,0,,
קשת 12,Other_last_short,2024-11-25 11:28:00,2024-11-25 11:29:00,71.0,1.1833333333333333,6,Other,last,short,3.0,"('קשת 12', '2024-11-25', 46)",9.0,2.0,1,ארוחה טבעונית עם נדיה אליס,0.03098443597116929
קשת 12,Other_last_short,2024-11-25 11:31:00,2024-11-25 11:31:00,51.0,0.85,2,Other,last,short,4.0,"('קשת 12', '2024-11-25', 46)",2.0,29.0,1,ארוחה טבעונית עם נדיה אליס,-0.026825190521811787
קשת 12,Other_first_long,2024-11-25 12:00:00,2024-11-25 12:07:00,411.0,6.85,25,Other,first,long,1.0,"('קשת 12', '2024-11-25', 50)",29.0,1.0,0,,
קשת 12,Other_last_short,2024-11-25 12:08:00,2024-11-25 12:09:00,61.0,1.0166666666666666,8,Other,last,short,2.0,"('קשת 12', '2024-11-25', 50)",1.0,25.0,0,,
קשת 12,Other_first_standard,2024-11-25 12:34:00,2024-11-25 12:36:00,96.0,1.6,6,Other,first,standard,1.0,"('קשת 12', '2024-11-25', 51)",25.0,26.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - צהריים מוקדמת ע.12,0.13837923406064873
קשת 12,Other_middle_long,2024-11-25 13:02:00,2024-11-25 13:06:00,218.0,3.6333333333333333,17,Other,middle,long,2.0,"('קשת 12', '2024-11-25', 51)",26.0,0.0,0,,
קשת 12,Other_middle_short,2024-11-25 13:06:00,2024-11-25 13:07:00,53.0,0.8833333333333333,8,Other,middle,short,3.0,"('קשת 12', '2024-11-25', 51)",0.0,31.0,0,,
קשת 12,Other_last_short,2024-11-25 13:38:00,2024-11-25 13:39:00,88.0,1.4666666666666666,9,Other,last,short,4.0,"('קשת 12', '2024-11-25', 51)",31.0,2.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - צהריים מוקדמת ע.12,0.06977296357737367
קשת 12,Other_last_short,2024-11-25 13:41:00,2024-11-25 13:42:00,63.0,1.05,4,Other,last,short,5.0,"('קשת 12', '2024-11-25', 51)",2.0,23.0,1,מיוחד-מלחמה בדרום - חרבות ברזל - צהריים מוקדמת ע.12,-0.006150053674225078
קשת 12,Other_first_long,2024-11-25 14:05:00,2024-11-25 14:12:00,429.0,7.15,24,Other,first,long,1.0,"('קשת 12', '2024-11-25', 55)",23.0,0.0,0,,
קשת 12,Other_first_short,2024-11-25 14:12:00,2024-11-25 14:14:00,84.0,1.4,9,Other,first,short,2.0,"('קשת 12', '2024-11-25', 55)",0.0,26.0,0,,
קשת 12,Other_last_short,2024-11-25 14:40:00,2024-11-25 14:41:00,66.0,1.1,6,Other,last,short,3.0,"('קשת 12', '2024-11-25', 55)",26.0,1.0,0,,
קשת 12,Other_last_short,2024-11-25 14:42:00,2024-11-25 14:42:00,19.0,0.31666666666666665,3,Other,last,short,4.0,"('קשת 12', '2024-11-25', 55)",1.0,54.0,0,,
קשת 12,News_middle_standard,2024-11-25 15:36:00,2024-11-25 15:37:00,93.0,1.55,9,News,middle,standard,1.0,"('קשת 12', '2024-11-25', 58)",54.0,2.0,1,מהדורת היום עם עמליה ועופר - מוקדמת,0.13948478657535812
קשת 12,News_middle_standard,2024-11-25 15:39:00,2024-11-25 15:41:00,138.0,2.3,12,News,middle,standard,2.0,"('קשת 12', '2024-11-25', 58)",2.0,0.0,0,,
